City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
289,Turayf,SA,2021-01-09 16:34:30,31.6725,38.6637,53.6,54,0,8.05
290,Kloulklubed,PW,2021-01-09 16:34:30,7.0419,134.2556,75.2,94,90,7.54
291,Tessalit,ML,2021-01-09 16:34:30,20.1986,1.0114,89.82,11,6,8.48
292,Arlit,NE,2021-01-09 16:34:30,18.7369,7.3853,86.23,12,6,8.43
293,Diffa,NE,2021-01-09 16:34:30,13.3154,12.6113,80.35,17,0,7.4
294,Corowa,AU,2021-01-09 16:34:30,-36.0333,146.3833,62.01,67,14,4.99
295,Turukhansk,RU,2021-01-09 16:34:30,65.8167,87.9833,-10.1,90,90,2.75
296,Visby,SE,2021-01-09 16:34:30,57.6409,18.296,32.0,93,90,6.91
297,Lagoa,PT,2021-01-09 16:34:30,39.05,-27.9833,55.98,58,48,7.23
298,Mikuni,JP,2021-01-09 16:30:25,36.2171,136.1519,32.0,93,90,11.5
299,Goderich,CA,2021-01-09 16:30:07,43.7501,-81.7165,30.2,64,100,3.44
300,Kudahuvadhoo,MV,2021-01-09 16:34:30,2.6708,72.8944,81.91,76,97,8.68
301,Hualmay,PE,2021-01-09 16:34:30,-11.0964,-77.6139,75.72,69,49,10.09
302,Souillac,MU,2021-01-09 16:34:31,-20.5167,57.5167,78.8,94,40,6.91
303,Chumphon,TH,2021-01-09 16:34:31,10.3333,98.8333,68.81,98,72,4.52
304,Uhingen,DE,2021-01-09 16:34:31,48.7048,9.5857,30.99,80,35,4.0
305,Lahij,YE,2021-01-09 16:34:31,13.1667,44.5833,69.69,66,20,10.42
306,Beaverlodge,CA,2021-01-09 16:34:31,55.2166,-119.4361,19.4,86,20,13.8
307,Xuddur,SO,2021-01-09 16:34:31,4.1213,43.8894,78.94,29,0,11.68
308,Cabo San Lucas,MX,2021-01-09 16:34:31,22.8909,-109.9124,68.0,52,1,2.3
309,Kulachi,PK,2021-01-09 16:34:31,31.9286,70.4592,50.68,43,0,0.83
310,Tongren,CN,2021-01-09 16:34:31,27.7172,109.1853,35.6,74,88,2.01
311,Ngunguru,NZ,2021-01-09 16:34:31,-35.6167,174.5,64.0,92,8,1.99
312,Flinders,AU,2021-01-09 16:34:31,-34.5833,150.8552,62.01,84,0,4.25
313,Camacha,PT,2021-01-09 16:34:31,33.0833,-16.3333,59.0,63,40,24.16
314,Pudozh,RU,2021-01-09 16:34:31,61.8099,36.5345,-12.12,89,0,5.08
315,Zhangye,CN,2021-01-09 16:34:31,38.9342,100.4517,11.68,92,100,0.78
316,Rach Gia,VN,2021-01-09 16:34:31,10.0167,105.0833,75.2,94,20,6.91
317,Yarada,IN,2021-01-09 16:34:31,17.65,83.2667,73.4,88,0,2.3
318,Vardo,NO,2021-01-09 16:34:32,70.3705,31.1107,21.94,93,100,13.78
319,Omsukchan,RU,2021-01-09 16:34:32,62.5333,155.8,-24.34,83,92,3.94
320,Kidal,ML,2021-01-09 16:34:32,18.4411,1.4078,89.96,11,0,8.72
321,Metro,ID,2021-01-09 16:34:32,-5.1131,105.3067,73.26,96,100,3.4
322,Sterling,US,2021-01-09 16:34:32,39.0062,-77.4286,39.0,35,40,18.41
323,Lagunas,PE,2021-01-09 16:34:32,-5.2269,-75.6753,84.56,71,85,3.47
324,Severo-Kurilsk,RU,2021-01-09 16:34:32,50.6789,156.125,20.48,87,90,9.98
325,Chirongui,YT,2021-01-09 16:34:32,-12.9319,45.1483,78.8,89,75,8.05
326,Araouane,ML,2021-01-09 16:34:32,18.9048,-3.5265,90.57,11,1,6.58
327,Tual,ID,2021-01-09 16:34:32,-5.6667,132.75,83.53,76,100,9.31
328,Caravelas,BR,2021-01-09 16:34:33,-17.7125,-39.2481,86.07,58,0,12.91
329,Fairbanks,US,2021-01-09 16:34:33,64.8378,-147.7164,3.2,78,75,4.09
330,Opuwo,NA,2021-01-09 16:31:02,-18.0607,13.84,71.89,59,95,16.15
331,Inyonga,TZ,2021-01-09 16:34:33,-6.7167,32.0667,64.58,95,100,2.04
332,San Policarpo,PH,2021-01-09 16:34:33,12.1791,125.5072,79.66,86,100,12.75
333,Kavieng,PG,2021-01-09 16:34:33,-2.5744,150.7967,82.06,77,96,11.05
334,Grindavik,IS,2021-01-09 16:34:33,63.8424,-22.4338,21.2,100,75,4.61
335,Trairi,BR,2021-01-09 16:34:33,-3.2778,-39.2689,87.55,55,56,15.86
336,Ostrovnoy,RU,2021-01-09 16:34:33,68.0531,39.5131,8.38,92,90,7.94
337,Palmer,US,2021-01-09 16:34:33,42.1584,-72.3287,32.0,47,75,13.8
338,Sola,VU,2021-01-09 16:34:33,-13.8833,167.55,82.76,70,100,3.6
339,Poum,NC,2021-01-09 16:34:33,-20.2333,164.0167,81.82,79,91,16.17
340,Tingo Maria,PE,2021-01-09 16:34:33,-9.2895,-76.0088,82.4,65,20,2.3
341,Bodden Town,KY,2021-01-09 16:32:15,19.2833,-81.25,77.0,73,40,16.11
342,San Rafael Del Sur,NI,2021-01-09 16:34:34,11.8485,-86.4384,84.2,58,20,9.22
343,San Cristobal,VE,2021-01-09 16:34:34,7.7669,-72.225,80.6,83,40,6.91
344,Kaabong,UG,2021-01-09 16:34:34,3.4836,34.1492,75.58,34,74,8.57
345,Shujalpur,IN,2021-01-09 16:34:34,23.4,76.7167,66.2,100,90,3.44
346,El Real De Santa Maria,PA,2021-01-09 16:34:34,8.109,-77.7325,81.97,86,82,1.86
347,Lorengau,PG,2021-01-09 16:34:34,-2.0226,147.2712,81.75,69,89,4.05
348,Methoni,GR,2021-01-09 16:34:34,36.8197,21.7049,64.0,100,20,2.95
349,Shingu,JP,2021-01-09 16:34:34,33.7333,135.9833,31.77,91,2,14.41
350,Piacabucu,BR,2021-01-09 16:34:34,-10.4056,-36.4344,85.68,60,3,16.2
351,Kalmunai,LK,2021-01-09 16:34:34,7.4167,81.8167,75.02,91,100,8.79
352,Neryungri,RU,2021-01-09 16:34:34,56.6709,124.6491,-11.36,87,100,7.9
353,Samarai,PG,2021-01-09 16:34:34,-10.6167,150.6667,82.24,79,100,7.11
354,Vuktyl,RU,2021-01-09 16:34:35,63.8567,57.3094,-5.49,89,0,3.18
355,Hue,VN,2021-01-09 16:34:35,16.4667,107.6,57.2,94,90,5.75
356,Mvuma,ZW,2021-01-09 16:34:35,-19.2792,30.5283,68.07,92,100,6.82
357,Owo,NG,2021-01-09 16:34:35,7.1962,5.5868,88.86,39,13,8.14
358,Teguldet,RU,2021-01-09 16:34:35,57.3064,88.1667,-2.94,91,100,12.64
359,Airai,TL,2021-01-09 16:34:35,-8.9266,125.4092,62.78,100,100,1.25
360,Ouadda,CF,2021-01-09 16:34:35,8.0777,22.4007,77.92,23,0,3.2
361,Tome,CL,2021-01-09 16:34:14,-36.6167,-72.95,66.2,42,0,13.8
362,Fortuna,US,2021-01-09 16:34:35,40.5982,-124.1573,39.2,93,1,10.36
363,Cabedelo,BR,2021-01-09 16:34:35,-6.9811,-34.8339,86.0,66,75,11.5
364,Copparo,IT,2021-01-09 16:34:35,44.893,11.8249,39.0,75,0,6.82
365,Guerrero Negro,MX,2021-01-09 16:34:35,27.9769,-114.0611,62.85,66,0,4.14
366,Novoorsk,RU,2021-01-09 16:34:36,51.381,58.9813,19.4,86,90,8.95
367,Hirara,JP,2021-01-09 16:34:36,24.8,125.2833,57.43,68,97,21.34
368,Anloga,GH,2021-01-09 16:34:36,5.7947,0.8973,87.8,66,20,14.97
369,Bolama,GW,2021-01-09 16:34:36,11.5833,-15.4667,93.2,33,0,9.22
370,Rapar,IN,2021-01-09 16:34:36,23.5667,70.6333,67.28,55,0,12.28
371,Dingle,PH,2021-01-09 16:34:36,10.9995,122.6711,75.09,90,100,12.03
372,Pandamatenga,BW,2021-01-09 16:34:36,-18.5278,25.627,73.36,83,79,3.38
373,Hearst,CA,2021-01-09 16:34:36,49.6835,-83.6665,19.4,93,100,2.3
374,Kuryk,KZ,2021-01-09 16:34:36,43.2,51.65,41.99,65,10,20.11
375,Lieksa,FI,2021-01-09 16:34:36,63.3167,30.0167,2.73,94,57,6.13
376,Margate,GB,2021-01-09 16:34:36,51.3813,1.3862,37.0,84,4,1.99
377,Ponta Delgada,PT,2021-01-09 16:34:36,37.7333,-25.6667,57.2,51,75,8.05
378,Hihya,EG,2021-01-09 16:34:36,30.6713,31.588,68.0,77,20,7.47
379,Katobu,ID,2021-01-09 16:34:37,-4.9408,122.5276,77.07,91,78,1.5
380,Kendari,ID,2021-01-09 16:34:37,-3.945,122.4989,78.15,88,26,2.13
381,Nyurba,RU,2021-01-09 16:34:37,63.2842,118.3319,-30.82,83,87,5.14
382,Ayan,RU,2021-01-09 16:34:37,56.45,138.1667,-7.15,78,100,6.11
383,Matara,LK,2021-01-09 16:34:37,5.9485,80.5353,74.82,92,100,3.58
384,Murashi,RU,2021-01-09 16:34:37,59.3999,48.9615,8.01,96,96,5.57
385,Ishigaki,JP,2021-01-09 16:34:37,24.3448,124.1572,57.25,68,87,21.34
386,Lata,PT,2021-01-09 16:34:37,40.1629,-8.3327,46.0,49,100,5.01
387,Yaan,NG,2021-01-09 16:34:37,7.3833,8.5667,95.25,14,22,7.74
388,Bathsheba,BB,2021-01-09 16:34:37,13.2167,-59.5167,84.2,70,40,20.71
389,Maniitsoq,GL,2021-01-09 16:34:37,65.4167,-52.9,22.32,80,100,11.56
390,Masyaf,SY,2021-01-09 16:32:31,35.0653,36.3406,52.36,46,100,5.79
391,Ulladulla,AU,2021-01-09 16:34:37,-35.35,150.4667,60.8,94,0,6.91
392,Pacific Grove,US,2021-01-09 16:34:37,36.6177,-121.9166,48.99,93,20,8.05
393,Vestmannaeyjar,IS,2021-01-09 16:34:38,63.4427,-20.2734,23.0,63,0,17.27
394,Kahului,US,2021-01-09 16:33:15,20.8947,-156.47,70.0,73,20,2.1
395,Santa Cruz,BO,2021-01-09 16:29:47,-17.8,-63.1667,87.8,62,75,23.02
396,Sorgun,TR,2021-01-09 16:34:38,39.8101,35.186,44.94,59,18,7.58
397,Harwich,GB,2021-01-09 16:34:38,51.9419,1.2844,36.0,74,0,1.01
398,Zyryanka,RU,2021-01-09 16:34:38,65.75,150.85,-28.3,86,99,3.06
399,Mozarlandia,BR,2021-01-09 16:34:38,-14.7447,-50.5706,93.69,46,93,3.85
400,Kulhudhuffushi,MV,2021-01-09 16:34:38,6.6221,73.07,82.38,75,57,8.88
401,Sisimiut,GL,2021-01-09 16:34:38,66.9395,-53.6735,21.7,85,100,9.22
402,Jacksonville,US,2021-01-09 16:31:04,30.3322,-81.6556,46.0,65,90,10.36
403,Angoram,PG,2021-01-09 16:34:38,-4.0625,144.0661,74.52,95,100,1.45
404,Panzhihua,CN,2021-01-09 16:34:38,26.5851,101.7128,46.0,65,4,1.41
405,Richards Bay,ZA,2021-01-09 16:34:39,-28.783,32.0377,76.23,70,0,10.0
406,Tuatapere,NZ,2021-01-09 16:34:39,-46.1333,167.6833,51.01,90,78,5.01
407,Abu Samrah,SY,2021-01-09 16:34:39,35.3029,37.1841,54.25,43,64,7.45
408,Tigil,RU,2021-01-09 16:34:39,57.8,158.6667,-1.32,93,100,1.63
409,Anadyr,RU,2021-01-09 16:34:39,64.75,177.4833,-29.0,68,40,6.71
410,Aberdeen,GB,2021-01-09 16:30:21,57.1437,-2.0981,41.0,75,100,13.8
411,Balabac,PH,2021-01-09 16:34:39,7.9868,117.0645,81.95,80,99,20.02
412,Kuching,MY,2021-01-09 16:34:39,1.55,110.3333,80.6,89,40,3.44
413,Shrewsbury,GB,2021-01-09 16:33:11,52.7101,-2.7521,33.8,86,17,4.61
414,Rantoul,US,2021-01-09 16:34:39,40.3084,-88.1559,28.99,86,90,8.05
415,Aguimes,ES,2021-01-09 16:34:39,27.9054,-15.4461,66.99,63,40,19.57
416,Mao,ES,2021-01-09 16:34:39,39.8885,4.2658,59.0,88,75,5.75
417,Zabol,AF,2021-01-09 16:34:39,32.25,67.25,30.67,66,0,2.17
418,Kermanshah,IR,2021-01-09 16:34:40,34.3142,47.065,35.6,30,0,1.45
419,Jijiga,ET,2021-01-09 16:34:40,9.35,42.8,58.17,63,0,13.98
420,Contamana,PE,2021-01-09 16:34:40,-7.3333,-75.0167,93.54,43,15,4.74
421,Balikpapan,ID,2021-01-09 16:34:40,-1.2675,116.8289,76.69,88,61,0.81
422,Nara,JP,2021-01-09 16:32:03,34.6851,135.8049,30.0,44,13,1.99
423,Marshfield,US,2021-01-09 16:34:40,44.6689,-90.1718,24.01,93,90,4.61
424,Chunhuhub,MX,2021-01-09 16:34:40,19.55,-88.6833,72.99,52,13,4.21
425,Mayo,US,2021-01-09 16:34:40,38.8876,-76.5119,39.0,48,1,10.36
426,Yuli,NG,2021-01-09 16:34:40,9.6989,10.2744,88.05,13,7,5.1
427,Naryan-Mar,RU,2021-01-09 16:34:40,67.6713,53.087,-4.85,91,9,5.86
428,Lake Charles,US,2021-01-09 16:34:40,30.2131,-93.2044,48.2,61,1,8.05
429,Tura,IN,2021-01-09 16:32:05,25.5198,90.2201,63.1,51,24,2.46
430,Merrill,US,2021-01-09 16:34:41,45.1805,-89.6835,23.0,100,90,3.6
431,Nampula,MZ,2021-01-09 16:34:41,-15.1165,39.2666,78.8,78,75,3.44
432,Klaksvik,FO,2021-01-09 16:34:41,62.2266,-6.589,33.8,64,75,28.77
433,San Nicolas,PH,2021-01-09 16:34:41,18.1725,120.5953,71.6,68,20,10.36
434,Kailua,US,2021-01-09 16:34:41,21.4022,-157.7394,68.0,88,1,4.43
435,Saravan,AM,2021-01-09 16:34:41,39.7196,45.6483,21.2,86,90,4.61
436,Tukrah,LY,2021-01-09 16:34:41,32.5341,20.5791,69.3,48,3,9.66
437,Havre-Saint-Pierre,CA,2021-01-09 16:34:41,50.2334,-63.5986,30.2,80,90,8.05
438,Itarema,BR,2021-01-09 16:34:41,-2.9248,-39.9167,87.67,56,48,18.57
439,Ondangwa,NA,2021-01-09 16:34:41,-17.9167,15.95,84.2,54,99,8.05
440,Murliganj,IN,2021-01-09 16:34:41,25.9,86.9833,64.62,59,57,6.24
441,Kushikino,JP,2021-01-09 16:34:41,31.7167,130.2667,30.0,80,90,8.99
442,Moroni,KM,2021-01-09 16:34:41,-11.7022,43.2551,80.96,78,16,10.65
443,Saint-Georges,GD,2021-01-09 16:34:41,12.0564,-61.7485,84.2,79,20,20.71
444,San Vicente,AR,2021-01-09 16:34:42,-26.6167,-54.1333,86.4,45,43,0.45
445,Aras,ES,2021-01-09 16:34:42,42.5617,-2.356,34.0,100,90,5.75
446,Geraldton,AU,2021-01-09 16:30:52,-28.7667,114.6,75.2,78,93,9.22
447,Katesh,TZ,2021-01-09 16:34:42,-4.5167,35.3833,58.87,97,100,6.24
448,Graham,US,2021-01-09 16:34:42,47.0529,-122.2943,30.99,100,1,1.54
449,La Seyne-Sur-Mer,FR,2021-01-09 16:34:42,43.0982,5.8847,48.0,58,84,17.0
450,Tautira,PF,2021-01-09 16:34:42,-17.7333,-149.15,78.8,69,40,4.61
451,Rawson,AR,2021-01-09 16:32:46,-43.3002,-65.1023,76.69,19,3,6.53
452,Lewistown,US,2021-01-09 16:34:42,40.5992,-77.5714,39.99,37,1,10.36
453,Berlevag,NO,2021-01-09 16:34:42,70.8578,29.0864,16.95,93,38,15.39
454,Gazanjyk,TM,2021-01-09 16:34:42,39.2446,55.5154,34.83,79,42,5.86
455,Egvekinot,RU,2021-01-09 16:34:42,66.3167,-179.1667,-19.41,87,83,9.8
456,Santa Fe,AR,2021-01-09 16:32:44,-31.6333,-60.7,92.8,31,87,7.36
457,Kodinsk,RU,2021-01-09 16:34:42,58.6881,99.1844,-9.62,88,100,4.41
458,Sibolga,ID,2021-01-09 16:34:42,1.7427,98.7792,76.05,85,100,2.62
459,Gogrial,SS,2021-01-09 16:34:43,8.5332,28.1004,82.54,19,44,4.32
460,Sandwick,GB,2021-01-09 16:34:43,60.0,-1.25,39.2,65,75,24.16
461,Naze,JP,2021-01-09 16:34:43,28.3667,129.4833,49.1,73,78,16.8
462,Lavrentiya,RU,2021-01-09 16:34:43,65.5833,-171.0,-12.59,84,0,4.61
463,Komsomolskiy,UZ,2021-01-09 16:34:43,40.4272,71.7189,23.0,80,0,4.61
464,Avera,US,2021-01-09 16:34:43,33.194,-82.5271,44.01,70,90,8.05
465,Westport,US,2021-01-09 16:34:43,41.1415,-73.3579,32.0,51,1,16.11
466,Havoysund,NO,2021-01-09 16:34:43,70.9963,24.6622,21.2,63,30,11.5
467,Emilio Carranza,MX,2021-01-09 16:34:43,19.9711,-96.6114,68.43,79,92,4.52
468,Alice Springs,AU,2021-01-09 16:34:43,-23.7,133.8833,77.0,35,0,5.75
469,Saint-Augustin,CA,2021-01-09 16:34:43,51.226,-58.6502,32.02,96,100,15.23
470,San Luis,AR,2021-01-09 16:34:44,-33.295,-66.3356,80.76,38,8,4.12
471,Doha,QA,2021-01-09 16:34:44,25.2867,51.5333,68.0,59,0,4.61
472,Agua Dulce,MX,2021-01-09 16:34:44,18.1333,-94.1333,73.4,68,75,8.61
473,Bestobe,KZ,2021-01-09 16:34:44,52.4994,73.0975,4.75,88,100,22.95
474,Pyshchug,RU,2021-01-09 16:34:44,58.8873,45.7134,7.52,96,88,4.94
475,Grants Pass,US,2021-01-09 16:34:04,42.439,-123.3284,37.4,93,90,2.59
476,Rio Verde De Mato Grosso,BR,2021-01-09 16:34:44,-18.9181,-54.8442,98.19,36,8,1.74
477,Dawlatabad,AF,2021-01-09 16:34:44,36.4141,64.9053,25.56,81,0,1.16
478,Vila Franca Do Campo,PT,2021-01-09 16:34:44,37.7167,-25.4333,57.2,51,75,8.05
479,Urusha,RU,2021-01-09 16:34:44,54.05,122.9,-7.83,86,100,2.57
480,Grand Gaube,MU,2021-01-09 16:34:44,-20.0064,57.6608,79.0,83,0,5.01
481,Inta,RU,2021-01-09 16:34:44,66.0317,60.1659,-5.66,90,3,10.11
482,Pihani,IN,2021-01-09 16:34:44,27.6333,80.2,66.34,64,0,8.5
483,Pisco,PE,2021-01-09 16:34:45,-13.7,-76.2167,72.0,78,0,9.22
484,Los Andes,CL,2021-01-09 16:34:45,-32.8337,-70.5983,82.0,77,67,1.99
485,Dauphin,CA,2021-01-09 16:34:45,51.1494,-100.0502,24.93,91,11,10.13
486,Keti Bandar,PK,2021-01-09 16:34:45,24.1447,67.4497,62.24,30,0,14.74
487,Kijang,KR,2021-01-09 16:34:45,35.2442,129.2139,19.4,42,0,8.05
488,Khani,GE,2021-01-09 16:34:45,41.9563,42.9566,44.6,53,0,4.61
489,Lima,PE,2021-01-09 16:33:59,-12.0432,-77.0282,73.4,78,90,9.22
490,Awjilah,LY,2021-01-09 16:34:45,29.1081,21.2869,68.27,30,0,6.6
491,Novosil,RU,2021-01-09 16:34:45,52.9739,37.0405,27.39,99,100,8.84
492,Malya,TZ,2021-01-09 16:34:45,-2.9833,33.5167,64.99,96,100,7.56
493,Gat,IL,2021-01-09 16:34:45,31.61,34.7642,66.0,47,30,0.31
494,Ogawara,JP,2021-01-09 16:34:46,38.0516,140.7155,19.99,81,29,4.16
495,Vidim,RU,2021-01-09 16:34:46,56.4088,103.1106,-9.63,88,100,5.48
496,Asyut,EG,2021-01-09 16:34:46,27.181,31.1837,69.8,49,0,13.8
497,Bainbridge,US,2021-01-09 16:34:40,47.6262,-122.5212,37.99,100,90,0.72
498,Novobirilyussy,RU,2021-01-09 16:34:46,56.9514,90.6661,1.13,93,100,11.14
499,Tosagua,EC,2021-01-09 16:34:46,-0.7833,-80.25,80.6,78,75,5.75
500,Itoman,JP,2021-01-09 16:34:46,26.1247,127.6694,55.4,54,75,18.41
501,Paita,PE,2021-01-09 16:34:46,-5.0892,-81.1144,82.4,61,0,11.5
502,Rudbar,AF,2021-01-09 16:34:46,30.15,62.6,39.02,54,0,0.43
503,Tairua,NZ,2021-01-09 16:34:46,-37.0167,175.85,64.0,88,59,3.0
504,Ellensburg,US,2021-01-09 16:34:36,46.9965,-120.5479,33.8,80,90,1.05
505,Marawi,PH,2021-01-09 16:34:46,7.9986,124.2928,75.99,94,100,3.0
506,Pingliang,CN,2021-01-09 16:30:22,35.5392,106.6861,17.85,58,77,5.5
507,Durusu,TR,2021-01-09 16:34:47,41.3053,28.6767,48.2,93,75,13.8
508,Anchorage,US,2021-01-09 16:34:47,61.2181,-149.9003,33.8,69,90,5.75
509,Superior,US,2021-01-09 16:34:47,46.7208,-92.1041,25.0,93,90,4.61
510,Nome,US,2021-01-09 16:34:47,64.5011,-165.4064,-4.0,71,90,5.75
511,Rosario,AR,2021-01-09 16:34:47,-32.9468,-60.6393,82.4,39,0,10.36
512,Ternate,ID,2021-01-09 16:34:47,0.8,127.4,80.64,80,17,5.97
513,Ayorou,NE,2021-01-09 16:34:47,14.7308,0.9174,93.79,10,1,6.8
514,Fare,PF,2021-01-09 16:34:47,-16.7,-151.0167,81.23,68,96,11.68
515,Panjab,AF,2021-01-09 16:34:47,34.388,67.0233,4.82,57,0,5.75
516,Abeokuta,NG,2021-01-09 16:34:47,7.15,3.35,89.6,58,20,10.36
517,Warrington,GB,2021-01-09 16:34:47,53.3925,-2.5802,37.0,87,20,5.75
518,Celestun,MX,2021-01-09 16:34:47,20.8667,-90.4,70.61,59,64,10.69
519,Khor,RU,2021-01-09 16:34:48,47.8861,134.9464,-13.13,89,95,4.34
520,Niamey,NE,2021-01-09 16:34:42,13.5137,2.1098,102.2,5,0,14.97
521,Pringsewu,ID,2021-01-09 16:34:48,-5.3582,104.9744,72.37,93,100,1.92
522,Rujiena,LV,2021-01-09 16:34:48,57.8975,25.3316,14.2,95,9,4.81
523,Miraflores,MX,2021-01-09 16:34:48,19.2167,-98.8083,61.0,51,20,5.75
524,Mukhen,RU,2021-01-09 16:34:48,48.1,136.1,-13.92,85,99,5.17
525,Eureka,US,2021-01-09 16:34:48,40.8021,-124.1637,45.0,87,1,5.75
526,Okha,RU,2021-01-09 16:34:48,53.5739,142.9478,-19.82,88,41,8.12
527,Jacqueville,CI,2021-01-09 16:34:48,5.2052,-4.4146,86.0,79,20,12.66
528,Haflong,IN,2021-01-09 16:34:48,25.1833,93.0333,58.98,64,0,0.65
529,Porto Novo,BJ,2021-01-09 16:34:48,6.4965,2.6036,86.0,79,40,14.97
530,Nanakuli,US,2021-01-09 16:34:48,21.3906,-158.1547,68.0,94,1,4.61
531,Mackay,AU,2021-01-09 16:34:49,-21.15,149.2,71.6,94,90,13.8
532,Kathu,TH,2021-01-09 16:34:49,7.9178,98.3332,84.0,78,20,4.61
533,Auray,FR,2021-01-09 16:34:49,47.6703,-2.9918,39.0,75,0,13.8
534,Port Hawkesbury,CA,2021-01-09 16:33:42,45.6169,-61.3485,30.99,93,90,11.5
535,Beroroha,MG,2021-01-09 16:34:49,-21.6667,45.1667,80.15,71,81,3.91
536,Yar-Sale,RU,2021-01-09 16:34:49,66.8333,70.8333,-10.32,90,93,11.05
537,Saquena,PE,2021-01-09 16:34:49,-4.6667,-73.5167,82.26,86,50,2.8
538,Sumbawanga,TZ,2021-01-09 16:34:49,-7.9667,31.6167,62.6,82,75,5.75
539,Nioro,GM,2021-01-09 16:34:49,13.35,-15.75,96.3,17,0,12.55
540,Kazachinskoye,RU,2021-01-09 16:34:49,57.6953,93.2761,-1.59,92,100,6.8
541,Sandur,IN,2021-01-09 16:34:49,15.1,76.55,71.64,73,29,10.74
542,Alcochete,PT,2021-01-09 16:34:49,38.7553,-8.9609,46.4,53,40,14.97
543,Araceli,PH,2021-01-09 16:34:49,10.5529,119.9913,81.01,77,53,28.48
544,Predivinsk,RU,2021-01-09 16:34:49,57.0669,93.4378,1.06,91,100,9.57
545,Hofn,IS,2021-01-09 16:34:49,64.2539,-15.2082,21.09,82,0,14.54
546,Vostok,RU,2021-01-09 16:34:50,46.4856,135.8833,-19.91,87,99,3.65
547,Salym,RU,2021-01-09 16:34:50,60.0625,71.4789,-14.13,89,87,3.94
548,Nha Trang,VN,2021-01-09 16:34:50,12.25,109.1833,75.2,83,40,20.71
549,Dunedin,NZ,2021-01-09 16:34:50,-45.8742,170.5036,53.01,82,52,1.01
550,Canutama,BR,2021-01-09 16:34:50,-6.5339,-64.3831,85.89,67,99,2.17
551,Shimoda,JP,2021-01-09 16:34:50,34.6667,138.95,28.0,61,1,3.0
552,Ankazoabo,MG,2021-01-09 16:34:50,-22.2833,44.5167,77.25,73,59,3.74
553,Zonguldak,TR,2021-01-09 16:34:50,41.25,31.8333,46.76,99,100,3.0
554,Hamilton,US,2021-01-09 16:34:50,39.1834,-84.5333,32.0,64,90,4.61
555,Aldan,RU,2021-01-09 16:34:50,58.6031,125.3894,-8.77,90,100,11.79
556,Baykit,RU,2021-01-09 16:34:50,61.67,96.37,-5.19,87,100,2.51
557,Balakirevo,RU,2021-01-09 16:34:50,56.5059,38.8432,17.02,97,100,9.35
558,Linares,CL,2021-01-09 16:34:50,-35.85,-71.6,83.98,14,0,5.48
559,Aksarka,RU,2021-01-09 16:34:50,66.5606,67.7975,-10.16,90,96,12.64
560,Kapit,MY,2021-01-09 16:34:50,2.0167,112.9333,75.11,95,99,0.11
561,Road Town,VG,2021-01-09 16:34:51,18.4167,-64.6167,84.2,65,20,11.5
562,Codrington,AU,2021-01-09 16:34:51,-38.2667,141.9667,57.2,77,98,6.49
563,Morondava,MG,2021-01-09 16:34:51,-20.2833,44.2833,83.82,71,85,7.76
564,Hanmer Springs,NZ,2021-01-09 16:34:51,-42.5167,172.8167,51.33,85,100,1.3
565,Port Moresby,PG,2021-01-09 16:34:51,-9.4431,147.1797,75.2,94,90,3.44
566,Epe,NG,2021-01-09 16:34:51,6.5841,3.9834,84.16,68,20,10.02
567,Nicoya,CR,2021-01-09 16:34:21,10.1483,-85.452,84.2,58,20,6.91
